0.648859 0.489642 0.746410 0.351001 0.733801 0.342632 0.058757 0.150128 0.415415 0.136037 0.660605 0.119623 0.326626 0.503773 0.715108 0.762612 0.903430 0.195618 0.091539 0.705056 0.005895 0.084492 0.758172 0.473600 0.190300 0.669280 0.162316 0.950872 0.485183 0.072147 0.705905 0.706986 0.252427 0.848350 0.629742 0.177373 0.013508 0.136468 0.400531 0.815286 0.850367 0.489768 0.500116 0.631945 0.816598 0.986197 0.471523 0.801633 0.556342 0.554754 
0.432372 0.279926 0.313363 0.864444 0.926337 0.388144 0.893233 0.279845 0.487501 0.447251 0.417794 0.328330 0.354674 0.969835 0.209882 0.844715 0.896084 0.697026 0.431875 0.229285 0.670257 0.579885 0.526541 0.299081 0.091963 0.232502 0.950013 0.182977 0.916028 0.607852 0.058334 0.478574 0.169509 0.711283 0.041720 0.782225 0.627748 0.422855 0.118694 0.326230 0.811611 0.708066 0.188389 0.147047 0.814360 0.198221 0.529263 0.778875 0.812893 0.450303 
0.416786 0.415755 0.866402 0.689907 0.985032 0.690010 0.931522 0.333179 0.623180 0.341515 0.239318 0.832863 0.171938 0.487866 0.536169 0.480066 0.096369 0.164902 0.831248 0.065333 0.562974 0.811359 0.184873 0.032111 0.053608 0.217249 0.306520 0.657103 0.591989 0.980725 0.583117 0.017664 0.782704 0.497243 0.514148 0.497549 0.565407 0.853474 0.057416 0.380557 0.934516 0.463564 0.011110 0.970667 0.950306 0.790790 0.472889 0.673835 0.289566 0.447423 
0.051737 0.888817 0.135855 0.712201 0.197336 0.477119 0.855520 0.302734 0.807558 0.996327 0.848618 0.961944 0.748115 0.716142 0.687567 0.750790 0.089891 0.999485 0.024743 0.620940 0.973866 0.872481 0.052314 0.742442 0.445549 0.962412 0.623423 0.112544 0.617345 0.327559 0.021254 0.296439 0.711398 0.429995 0.659636 0.519149 0.776584 0.714705 0.166783 0.404781 0.579560 0.240842 0.842706 0.362415 0.801089 0.871988 0.669242 0.752196 0.795584 0.503309 
0.159812 0.005839 0.736241 0.031125 0.644262 0.528259 0.186380 0.518114 0.155093 0.984260 0.285202 0.141555 0.771758 0.079384 0.926964 0.302980 0.108382 0.310143 0.001622 0.236650 0.107845 0.842431 0.423734 0.034379 0.430191 0.909418 0.232501 0.572512 0.519379 0.753514 0.385100 0.373158 0.136535 0.186640 0.237190 0.503731 0.420269 0.967307 0.810213 0.435676 0.903380 0.786839 0.950085 0.406897 0.037680 0.589890 0.312575 0.285651 0.111284 0.238424 
0.783284 0.853248 0.574615 0.585770 0.099347 0.054070 0.313065 0.788724 0.997183 0.421630 0.670409 0.316116 0.478907 0.431697 0.882373 0.265645 0.971334 0.469413 0.346374 0.482053 0.056548 0.570111 0.283086 0.160396 0.008744 0.983164 0.073186 0.812409 0.387373 0.084701 0.593472 0.875516 0.273221 0.196233 0.345265 0.144434 0.570020 0.122696 0.150148 0.288453 0.936077 0.108361 0.712946 0.322553 0.479435 0.944000 0.834320 0.590727 0.317131 0.399523 
0.147847 0.358434 0.536065 0.554467 0.200073 0.769572 0.423443 0.337505 0.390521 0.858121 0.843503 0.115435 0.830010 0.727288 0.644569 0.247365 0.502864 0.430468 0.203428 0.043925 0.624147 0.929883 0.299890 0.016464 0.803323 0.848566 0.933914 0.604504 0.052169 0.565163 0.090490 0.195499 0.178768 0.170790 0.788177 0.341934 0.899637 0.823943 0.533534 0.230678 0.831337 0.846229 0.029649 0.990974 0.619867 0.587689 0.532048 0.031040 0.059937 0.291472 
0.909151 0.526141 0.595431 0.960578 0.336616 0.193112 0.402675 0.591508 0.543574 0.936824 0.584110 0.519275 0.566332 0.343938 0.843290 0.136969 0.922587 0.333288 0.838097 0.875332 0.025066 0.483032 0.449608 0.312182 0.252089 0.559148 0.274348 0.856010 0.295970 0.889824 0.709143 0.576468 0.945535 0.283151 0.969180 0.254340 0.358581 0.806984 0.275093 0.212011 0.551851 0.541550 0.546173 0.102344 0.787415 0.091759 0.208418 0.343224 0.634256 0.491788 
0.591434 0.821307 0.740114 0.918393 0.750419 0.581875 0.100139 0.565313 0.577225 0.451659 0.067026 0.395573 0.928078 0.710479 0.455303 0.431717 0.362232 0.281299 0.249944 0.736121 0.538561 0.871022 0.289479 0.675741 0.069615 0.978024 0.117074 0.159890 0.609120 0.513076 0.759733 0.785714 0.581984 0.587905 0.874395 0.099658 0.410228 0.988981 0.448127 0.775939 0.478085 0.747246 0.768363 0.347914 0.248973 0.784569 0.754045 0.205084 0.544823 0.135129 
0.886544 0.944429 0.675999 0.758617 0.180524 0.233823 0.276442 0.222433 0.406050 0.142121 0.505638 0.656926 0.391006 0.480907 0.303936 0.902289 0.022602 0.637505 0.712163 0.853747 0.528509 0.703572 0.697058 0.309378 0.928948 0.901069 0.285371 0.737404 0.971597 0.412259 0.777500 0.641805 0.145561 0.600821 0.309244 0.664449 0.701232 0.819663 0.607525 0.899309 0.357828 0.026708 0.146547 0.395313 0.674318 0.424009 0.002153 0.104224 0.828523 0.943429 
0.053645 0.147085 0.864784 0.238555 0.648374 0.514018 0.376695 0.777719 0.267306 0.764640 0.511587 0.653457 0.364544 0.018502 0.225794 0.397376 0.838155 0.484296 0.166205 0.008419 0.464636 0.014524 0.957346 0.633830 0.776386 0.108276 0.020418 0.717339 0.264118 0.799962 0.683489 0.096930 0.420524 0.976276 0.940968 0.615585 0.333942 0.925664 0.974651 0.728267 0.172458 0.687926 0.343178 0.720040 0.306535 0.491588 0.474694 0.700757 0.055767 0.919491 
0.466301 0.962364 0.132773 0.705955 0.182517 0.079800 0.993601 0.404883 0.627027 0.747830 0.147964 0.609610 0.104788 0.188551 0.700956 0.864599 0.845037 0.446283 0.254798 0.723328 0.521645 0.261276 0.723896 0.242860 0.456483 0.515371 0.530909 0.533457 0.411988 0.263591 0.222837 0.338603 0.839741 0.199741 0.390425 0.695502 0.213806 0.614653 0.510254 0.107642 0.910977 0.997002 0.322201 0.674841 0.290935 0.181277 0.929375 0.412820 0.312289 0.535095 
0.112087 0.824502 0.495882 0.166095 0.621014 0.897150 0.427233 0.174746 0.714225 0.832645 0.746528 0.313585 0.119592 0.441306 0.685833 0.834362 0.653564 0.240317 0.043049 0.717847 0.589923 0.963010 0.130906 0.471488 0.669173 0.567387 0.248418 0.314988 0.549452 0.281518 0.471942 0.973578 0.055728 0.617645 0.344634 0.303736 0.037164 0.612659 0.109671 0.835048 0.348255 0.877908 0.879884 0.678989 0.516806 0.728807 0.896692 0.854345 0.127639 0.612050 
0.900728 0.606214 0.924769 0.362960 0.755843 0.637204 0.269344 0.305511 0.316172 0.735276 0.925343 0.395440 0.257373 0.906255 0.024582 0.573359 0.586347 0.365510 0.932816 0.939092 0.996976 0.155021 0.473291 0.624847 0.305703 0.655517 0.981550 0.795916 0.771255 0.835588 0.394778 0.131201 0.307985 0.752116 0.506155 0.784215 0.346341 0.169726 0.822295 0.769913 0.145527 0.899523 0.483194 0.822745 0.880021 0.878435 0.611222 0.045795 0.406805 0.799168 
0.953021 0.329989 0.207392 0.088214 0.245950 0.795972 0.042730 0.803944 0.137595 0.199038 0.152405 0.273775 0.317266 0.939600 0.655637 0.572269 0.766647 0.163964 0.103143 0.382633 0.882468 0.876109 0.583222 0.703816 0.602511 0.345188 0.212999 0.577617 0.463111 0.818281 0.476875 0.024425 0.559427 0.095208 0.832633 0.500205 0.331169 0.080313 0.471307 0.842401 0.691182 0.161642 0.033084 0.698189 0.363330 0.331909 0.914820 0.071279 0.932034 0.883337 
0.812705 0.752670 0.816601 0.213970 0.088712 0.111224 0.012889 0.914126 0.299360 0.722702 0.357055 0.102611 0.437216 0.563308 0.876774 0.356579 0.782491 0.954819 0.923138 0.608718 0.159197 0.370883 0.543507 0.911512 0.668568 0.886944 0.247943 0.498770 0.350838 0.240424 0.691072 0.110090 0.100324 0.618945 0.551995 0.572823 0.366354 0.588235 0.698299 0.136072 0.033300 0.268746 0.789370 0.290291 0.831318 0.282557 0.238014 0.328067 0.704191 0.055050 
0.331889 0.862472 0.466393 0.240823 0.834706 0.105098 0.015411 0.861292 0.377743 0.563655 0.285782 0.073253 0.239583 0.611298 0.926910 0.878597 0.976804 0.806146 0.801515 0.979705 0.416577 0.273589 0.073844 0.368945 0.957230 0.922480 0.276191 0.515523 0.822333 0.059941 0.464716 0.588133 0.301614 0.991640 0.994580 0.419044 0.619673 0.200871 0.626947 0.360372 0.174657 0.491624 0.993737 0.034795 0.496258 0.462734 0.078956 0.585204 0.895451 0.421164 
0.271233 0.457188 0.225883 0.245069 0.536938 0.425680 0.099880 0.926366 0.703920 0.381062 0.554574 0.671571 0.855877 0.891290 0.765355 0.330277 0.378285 0.456753 0.727726 0.408395 0.656410 0.678242 0.593192 0.142283 0.881340 0.025688 0.783094 0.499590 0.819153 0.271860 0.707506 0.104285 0.257805 0.054759 0.366433 0.733467 0.046269 0.657680 0.553512 0.533398 0.376528 0.280194 0.121599 0.724849 0.491063 0.279480 0.673318 0.646442 0.179004 0.536896 
0.051238 0.475662 0.096323 0.613477 0.078137 0.671366 0.636377 0.803486 0.100128 0.917276 0.407304 0.682986 0.301289 0.505982 0.241289 0.393668 0.131164 0.148849 0.349333 0.961386 0.506609 0.895709 0.572779 0.312134 0.029180 0.071846 0.410553 0.222393 0.309747 0.702790 0.215790 0.030152 0.570639 0.037275 0.567725 0.019493 0.048947 0.046672 0.464651 0.782237 0.771486 0.965337 0.025687 0.987699 0.270185 0.703365 0.127095 0.886112 0.426004 0.762493 
0.889282 0.035750 0.566588 0.095919 0.474768 0.468564 0.048008 0.414793 0.403907 0.230406 0.918439 0.904397 0.210784 0.215077 0.998002 0.616564 0.112179 0.322048 0.854847 0.280612 0.031398 0.011711 0.753022 0.955536 0.692964 0.481866 0.511873 0.398205 0.883764 0.563700 0.254862 0.841150 0.901760 0.425116 0.194500 0.695218 0.141378 0.469817 0.207249 0.883809 0.378106 0.531321 0.753138 0.221635 0.920853 0.940560 0.844820 0.851599 0.242950 0.692772 
0.985333 0.859406 0.482688 0.087495 0.777111 0.673040 0.909962 0.309697 0.713048 0.932886 0.411253 0.223945 0.881924 0.702333 0.317670 0.787480 0.980669 0.185303 0.558196 0.177957 0.891436 0.449545 0.082365 0.969034 0.252806 0.081926 0.506576 0.280920 0.050885 0.482297 0.032444 0.187047 0.789182 0.139821 0.083857 0.691348 0.791630 0.246092 0.260522 0.379516 0.465153 0.771823 0.796194 0.179601 0.712551 0.816074 0.596909 0.022864 0.516451 0.709329 
0.364360 0.466468 0.697958 0.199395 0.055305 0.346519 0.395248 0.343149 0.696304 0.587659 0.332926 0.355648 0.439825 0.806624 0.539124 0.397164 0.096636 0.443118 0.842389 0.170779 0.611536 0.175105 0.352288 0.053929 0.042950 0.827331 0.066084 0.796503 0.740827 0.079013 0.789162 0.789500 0.958964 0.921727 0.538844 0.761653 0.301038 0.788568 0.739518 0.438248 0.000993 0.218308 0.869235 0.351643 0.580469 0.854364 0.880545 0.518851 0.699260 0.886799 
0.646331 0.500865 0.019557 0.749889 0.551762 0.789488 0.296694 0.490533 0.028191 0.504592 0.712154 0.169783 0.581729 0.671125 0.984884 0.178710 0.602277 0.507449 0.839961 0.278494 0.393934 0.287706 0.078196 0.896271 0.295728 0.957101 0.756498 0.350986 0.452005 0.266384 0.204704 0.051632 0.709222 0.491853 0.692277 0.970005 0.068943 0.741681 0.231393 0.030403 0.017952 0.854152 0.099575 0.392838 0.195153 0.874639 0.680099 0.280904 0.879083 0.121102 
0.028877 0.770162 0.716271 0.735171 0.420673 0.231923 0.501062 0.844856 0.072888 0.402564 0.331092 0.879066 0.935508 0.529854 0.231266 0.984848 0.828142 0.240091 0.367883 0.101631 0.433296 0.360412 0.882019 0.228519 0.093168 0.949423 0.548314 0.157367 0.770754 0.561490 0.317549 0.354688 0.519219 0.788791 0.067001 0.479315 0.966539 0.942192 0.289070 0.916285 0.972355 0.681033 0.636358 0.898084 0.094878 0.695825 0.655402 0.730049 0.884631 0.089919 
0.230323 0.859913 0.575177 0.458169 0.150983 0.332105 0.438394 0.102815 0.589228 0.667838 0.541571 0.315505 0.167601 0.913085 0.332482 0.774207 0.056023 0.763721 0.686970 0.237812 0.659012 0.759548 0.145536 0.651890 0.697941 0.694627 0.935255 0.271908 0.708753 0.169027 0.394576 0.114920 0.181933 0.082027 0.043922 0.480235 0.664029 0.593516 0.170025 0.578868 0.777606 0.519938 0.681439 0.185329 0.618706 0.032278 0.186922 0.353530 0.154801 0.331303 
0.720716 0.103375 0.565434 0.850152 0.994518 0.137645 0.058999 0.563256 0.273375 0.246074 0.226799 0.434453 0.923201 0.302967 0.063531 0.536783 0.200474 0.943029 0.894255 0.035601 0.336753 0.472735 0.835653 0.707995 0.290468 0.740267 0.708103 0.118846 0.737206 0.540224 0.315068 0.106079 0.660360 0.290852 0.146788 0.392575 0.311825 0.194588 0.664774 0.733523 0.200177 0.513787 0.056649 0.179477 0.741808 0.476663 0.702419 0.711908 0.833736 0.652326 
0.924395 0.530915 0.994013 0.187075 0.860995 0.720775 0.892085 0.253278 0.111729 0.347132 0.689349 0.595266 0.170854 0.305779 0.802628 0.354100 0.599317 0.397163 0.860771 0.914480 0.316030 0.459219 0.313948 0.408145 0.051755 0.302550 0.054930 0.527837 0.840750 0.651740 0.828211 0.164031 0.999340 0.735288 0.831095 0.363865 0.921615 0.135977 0.846172 0.670325 0.551515 0.619133 0.070933 0.462144 0.183494 0.325013 0.280799 0.721314 0.823062 0.255364 
0.567478 0.995669 0.189249 0.949118 0.841602 0.762720 0.991122 0.121741 0.170665 0.612732 0.102607 0.141448 0.937361 0.519605 0.538968 0.541587 0.681095 0.657003 0.725722 0.783253 0.047298 0.264708 0.447419 0.208840 0.042794 0.676781 0.736673 0.340223 0.835636 0.601640 0.456656 0.943241 0.098747 0.628379 0.366279 0.003231 0.251057 0.486680 0.369289 0.002577 0.763577 0.199245 0.872163 0.523621 0.129075 0.428990 0.677793 0.955031 0.302339 0.269587 
0.838770 0.708573 0.380782 0.020340 0.847371 0.518407 0.139821 0.105694 0.627921 0.773088 0.362238 0.858304 0.240026 0.379852 0.219688 0.117963 0.726008 0.316143 0.903165 0.519286 0.322140 0.167569 0.683334 0.853352 0.983413 0.902175 0.030853 0.595451 0.040950 0.969434 0.112600 0.648343 0.820213 0.205893 0.353311 0.136959 0.066692 0.198276 0.796493 0.410422 0.549431 0.694415 0.200184 0.815774 0.372063 0.861863 0.221434 0.988485 0.235178 0.071636 
0.927620 0.715067 0.636649 0.128023 0.799952 0.645187 0.703657 0.695393 0.265560 0.431579 0.033465 0.694619 0.495106 0.418378 0.966472 0.768186 0.377907 0.067902 0.901955 0.945571 0.269372 0.800779 0.869651 0.788369 0.048421 0.030691 0.267336 0.646499 0.837851 0.337211 0.094474 0.205954 0.541968 0.803564 0.484811 0.465951 0.531441 0.536075 0.922546 0.989359 0.823044 0.183173 0.547393 0.445914 0.293123 0.018931 0.483865 0.628009 0.224378 0.226369 
0.251595 0.679771 0.126221 0.654811 0.465854 0.914579 0.683682 0.878373 0.184658 0.375286 0.941986 0.399892 0.850046 0.706456 0.182363 0.332872 0.884566 0.014972 0.660421 0.058310 0.580240 0.792642 0.284540 0.227233 0.443112 0.545544 0.719736 0.959840 0.066441 0.623757 0.498706 0.920626 0.462865 0.888447 0.145142 0.674477 0.420806 0.520251 0.419841 0.024185 0.084087 0.524873 0.398033 0.846880 0.652219 0.573200 0.743547 0.297078 0.896108 0.984855 
0.033331 0.603699 0.743743 0.870795 0.493561 0.703327 0.931716 0.982076 0.390462 0.227423 0.440345 0.813020 0.315630 0.469707 0.757378 0.474908 0.144951 0.808614 0.870063 0.760151 0.240046 0.230759 0.229720 0.272116 0.570371 0.934852 0.139809 0.780997 0.951306 0.738823 0.292454 0.205971 0.640725 0.569946 0.564915 0.028901 0.947321 0.041745 0.796654 0.210296 0.388616 0.794973 0.488796 0.107386 0.013764 0.090058 0.993841 0.255470 0.217503 0.824971 
0.722094 0.439915 0.784299 0.951468 0.172743 0.263481 0.284001 0.938618 0.749999 0.271279 0.181466 0.811170 0.054146 0.938784 0.888687 0.634929 0.736765 0.232102 0.935477 0.222065 0.008413 0.425197 0.539150 0.913210 0.615028 0.422166 0.976740 0.803472 0.391565 0.728314 0.583993 0.821431 0.521292 0.905923 0.848528 0.726103 0.530648 0.715451 0.765240 0.678945 0.788082 0.286593 0.060329 0.742689 0.211388 0.298387 0.409357 0.176046 0.231940 0.901172 
0.047515 0.145189 0.011181 0.956948 0.132250 0.093390 0.451645 0.499967 0.927752 0.579717 0.867053 0.537031 0.615483 0.758635 0.416029 0.388934 0.548567 0.689001 0.511522 0.187419 0.125066 0.937700 0.379893 0.058940 0.344325 0.972156 0.729730 0.078331 0.699575 0.387379 0.037065 0.158501 0.962012 0.373911 0.245512 0.505273 0.013537 0.509220 0.152008 0.554254 0.779625 0.443715 0.195856 0.111043 0.763746 0.814385 0.046308 0.827099 0.576993 0.348402 
0.554334 0.354164 0.808553 0.548056 0.847974 0.569410 0.876571 0.575658 0.934532 0.834385 0.581646 0.079910 0.574135 0.491798 0.839732 0.101917 0.358806 0.142872 0.179328 0.651599 0.497600 0.715569 0.100799 0.798439 0.910132 0.981314 0.742052 0.428989 0.371224 0.460737 0.789719 0.777283 0.891134 0.759419 0.013611 0.851068 0.678048 0.223026 0.125008 0.561959 0.906871 0.099019 0.519289 0.995877 0.614952 0.093605 0.981642 0.594274 0.299492 0.255454 
0.056861 0.211198 0.949389 0.114319 0.480263 0.559012 0.197829 0.506691 0.458970 0.465923 0.052473 0.923455 0.181414 0.058787 0.516001 0.711387 0.266867 0.809213 0.695291 0.887261 0.710203 0.092945 0.867202 0.835459 0.180424 0.051968 0.538037 0.386650 0.374283 0.802061 0.731408 0.361247 0.569301 0.404464 0.256296 0.610021 0.999162 0.627542 0.781515 0.429429 0.625562 0.544491 0.373784 0.394027 0.406325 0.920380 0.247517 0.951942 0.323222 0.217412 
0.898756 0.206233 0.462982 0.798654 0.921753 0.608899 0.572376 0.948794 0.318975 0.347032 0.887101 0.720537 0.172900 0.963844 0.286369 0.234790 0.874236 0.287079 0.772442 0.748366 0.729111 0.933213 0.424559 0.347216 0.304208 0.491900 0.789623 0.744293 0.531618 0.413168 0.674846 0.245946 0.504230 0.624976 0.654327 0.817267 0.754503 0.461945 0.582572 0.196926 0.573151 0.968391 0.909986 0.856268 0.679919 0.033927 0.983081 0.142088 0.313592 0.773939 
0.523024 0.698219 0.731603 0.772744 0.125309 0.162824 0.401039 0.038288 0.110694 0.741514 0.059856 0.174131 0.876868 0.492065 0.862548 0.941766 0.714757 0.053217 0.108184 0.913703 0.778150 0.378352 0.140514 0.144229 0.729435 0.638314 0.908676 0.937682 0.990291 0.473867 0.241075 0.222152 0.234786 0.494420 0.053637 0.645455 0.828377 0.506309 0.840309 0.396124 0.683192 0.667403 0.958277 0.925069 0.331790 0.334296 0.413480 0.516881 0.723389 0.555158 
0.722996 0.180177 0.302936 0.773917 0.642563 0.994877 0.412070 0.178643 0.050394 0.522691 0.908642 0.014091 0.650313 0.499731 0.216319 0.267153 0.251471 0.767783 0.021690 0.040163 0.866953 0.188394 0.416058 0.077000 0.075751 0.860549 0.976421 0.501944 0.275525 0.342947 0.669455 0.105448 0.303157 0.257820 0.237432 0.526456 0.368962 0.364439 0.142526 0.625004 0.887582 0.287458 0.027582 0.079586 0.883096 0.621304 0.112311 0.853959 0.899967 0.924835 
0.139155 0.472167 0.053948 0.702633 0.154361 0.348498 0.188883 0.653728 0.879069 0.477095 0.529905 0.112507 0.519149 0.579938 0.904043 0.934888 0.450893 0.687940 0.413502 0.674736 0.814140 0.580086 0.435788 0.799765 0.083095 0.045645 0.624024 0.883710 0.848679 0.180281 0.869333 0.837910 0.456327 0.224774 0.801394 0.588369 0.237648 0.671993 0.943560 0.398890 0.763785 0.499096 0.224864 0.067397 0.292276 0.934528 0.425046 0.017332 0.922924 0.439571 
0.261740 0.834224 0.880416 0.774455 0.991442 0.440716 0.697817 0.189578 0.544173 0.486871 0.418300 0.703248 0.689075 0.319562 0.092460 0.576832 0.036012 0.486519 0.615865 0.932928 0.218334 0.625987 0.200968 0.992837 0.727765 0.059365 0.681582 0.348091 0.042864 0.654808 0.706772 0.070359 0.240089 0.524611 0.479699 0.322018 0.775960 0.420693 0.374451 0.670231 0.610218 0.365792 0.583099 0.058904 0.827429 0.452965 0.049234 0.830330 0.087976 0.106685 
0.254140 0.854989 0.614411 0.003861 0.248634 0.686026 0.703359 0.088376 0.596967 0.198851 0.396027 0.912720 0.655712 0.316382 0.907223 0.820385 0.201810 0.897758 0.701784 0.940935 0.251323 0.430734 0.067972 0.229671 0.233468 0.751204 0.323013 0.796858 0.501166 0.468156 0.718358 0.417076 0.501833 0.411759 0.752279 0.727705 0.042303 0.130694 0.395719 0.247816 0.474637 0.350044 0.473475 0.074987 0.912910 0.902239 0.268614 0.242340 0.433141 0.965323 
0.791984 0.908296 0.003423 0.812128 0.851911 0.676335 0.891235 0.446264 0.954099 0.783841 0.919955 0.172847 0.717876 0.226247 0.588292 0.645884 0.550986 0.302274 0.966112 0.116356 0.493495 0.769806 0.977265 0.710323 0.401438 0.144626 0.454791 0.605767 0.836324 0.436923 0.986100 0.406228 0.035741 0.501554 0.222097 0.373274 0.960143 0.699850 0.035479 0.868865 0.732426 0.602443 0.416900 0.705072 0.931328 0.925770 0.411346 0.535498 0.498055 0.282219 
0.894281 0.757624 0.963403 0.050332 0.784426 0.281209 0.161895 0.304549 0.364281 0.165882 0.795499 0.440147 0.783416 0.146686 0.308835 0.193680 0.038417 0.614295 0.703867 0.085242 0.226417 0.115541 0.744658 0.707785 0.910294 0.610756 0.797632 0.348519 0.528136 0.548760 0.977710 0.142484 0.917701 0.699811 0.429006 0.676835 0.683283 0.171389 0.215161 0.514756 0.427902 0.743155 0.761357 0.479943 0.762952 0.204906 0.500953 0.071763 0.545477 0.963879 
0.473127 0.075597 0.644569 0.940590 0.897878 0.148355 0.265724 0.476434 0.100933 0.794556 0.797482 0.292661 0.663611 0.535056 0.505532 0.241983 0.872798 0.930744 0.403470 0.065506 0.259041 0.945039 0.548515 0.335200 0.055897 0.512671 0.783539 0.319992 0.904298 0.617431 0.885466 0.559548 0.820848 0.133116 0.584936 0.027746 0.261353 0.008657 0.280993 0.819630 0.073708 0.367659 0.129396 0.599578 0.618840 0.246970 0.861540 0.399144 0.743635 0.364940 
